00014,8207,11:23:45.845,-0.105957,1.01318,-0.103516,0.00532113,0.042569,0.0393763,0.736247,0.107343,0.0269504,0.667931,6.1934
4,8247,11:23:45.845,-0.10791,1.01074,-0.0913086,0.00638535,0.0319268,0.0393763,0.733301,0.107428,0.0269402,0.671047,5.70052
4,8287,11:23:45.883,-0.108398,1.01758,-0.0996094,0.00319268,0.0170276,0.0383121,0.730153,0.108519,0.0255986,0.674342,5.1972
4,8327,11:23:45.883,-0.106445,1.01318,-0.108887,0,0.0191561,0.0372479,0.733149,0.108245,0.0265145,0.671197,5.68982
4,8367,11:23:45.883,-0.10791,1.01367,-0.106445,0.00212845,0.00319268,0.0415048,0.736091,0.108126,0.0270146,0.667972,6.18776
4,8407,11:23:45.933,-0.105957,1.01221,-0.0908203,0.00106423,-0.00638535,0.0457617,0.733193,0.107426,0.0273267,0.671149,5.68148
4,8447,11:23:45.934,-0.108887,1.01123,-0.090332,0.00532113,-0.00744958,0.0436332,0.73024,0.107649,0.0266042,0.674354,5.18663
4,8487,11:23:45.934,-0.103516,1.01172,-0.103027,0.0042569,-0.0127707,0.042569,0.733251,0.106737,0.0277458,0.671275,5.66503
4,8529,11:23:45.983,-0.105469,1.01025,-0.106934,0.00106423,-0.0127707,0.0468259,0.736211,0.107376,0.0271645,0.667961,6.18742
4,8567,11:23:45.984,-0.105957,1.00928,-0.106934,0.00319268,-0.0191561,0.0457617,0.733401,0.107311,0.0266192,0.670965,5.71539
4,8607,11:23:46.034,-0.10498,1.01562,-0.0952148,0,-0.0191561,0.042569,0.730765,0.105498,0.0280091,0.674066,5.21722
4,8647,11:23:46.034,-0.101562,1.01562,-0.0952148,0.00212845,-0.0085138,0.0404406,0.733535,0.103785,0.0300446,0.671321,5.6335
4,8687,11:23:46.034,-0.104004,1.01025,-0.0991211,0.0042569,-0.00532113,0.0393763,0.732603,0.107764,0.0254764,0.671768,5.59668
4,8727,11:23:46.084,-0.103027,1.01025,-0.0966797,0.0042569,-0.0042569,0.0415048,0.732102,0.103727,0.0297513,0.672786,5.39801
4,8767,11:23:46.084,-0.107422,1.00781,-0.0942383,0.00638535,-0.00212845,0.0393763,0.731185,0.107731,0.0252216,0.673327,5.35493
4,8809,11:23:46.134,-0.104004,1.0166,-0.0942383,0,-0.0159634,0.0404406,0.731416,0.103309,0.0298167,0.673579,5.27203
4,8847,11:23:46.134,-0.103516,1.01074,-0.106445,0.00106423,-0.0138349,0.0393763,0.733913,0.104783,0.0282766,0.670828,5.72646
4,8887,11:23:46.135,-0.101562,1.01221,-0.0981445,-0.00212845,-0.0244772,0.0361837,0.730891,0.104509,0.0278847,0.674091,5.21305
4,8928,11:23:46.233,-0.102051,1.01562,-0.09375,-0.00744958,-0.0042569,0.0383121,0.733715,0.103727,0.028985,0.671203,5.66258
4,8967,11:23:46.233,-0.106445,1.02002,-0.0957031,-0.00532113,-0.00638535,0.0393763,0.731055,0.106115,0.0259726,0.673726,5.28657
4,9007,11:23:46.234,-0.103027,1.01807,-0.102539,-0.00957803,-0.0042569,0.0372479,0.733917,0.104984,0.0274799,0.670831,5.73326
4,9047,11:23:46.283,-0.111328,1.01416,-0.0927734,-0.0106423,0.00106423,0.0361837,0.731038,0.106916,0.0250511,0.673658,5.30589
4,9087,11:23:46.284,-0.10498,1.00977,-0.0961914,-0.0191561,0.0042569,0.0383121,0.733243,0.104136,0.0284173,0.671625,5.59776
4,9127,11:23:46.284,-0.108398,1.01562,-0.105469,-0.0138349,0.0042569,0.0383121,0.734885,0.107209,0.0252909,0.669479,5.96286
4,9167,11:23:46.284,-0.108887,1.00928,-0.104492,-0.0170276,-0.0148992,0.0415048,0.731713,0.108206,0.0236076,0.672773,5.45744
4,9207,11:23:46.334,-0.113281,1.01855,-0.0981445,-0.0180918,-0.0255414,0.0446975,0.734204,0.106403,0.0255309,0.670375,5.82248
4,9247,11:23:46.334,-0.108887,1.0127,-0.105469,-0.023413,-0.0319268,0.0446975,0.736521,0.107983,0.0236237,0.667643,6.26479
4,9287,11:23:46.335,-0.104492,1.01123,-0.0957031,-0.0276699,-0.0361837,0.0436332,0.733774,0.105953,0.0250366,0.670835,5.74587
4,9329,11:23:46.434,-0.100586,1.01172,-0.090332,-0.0287341,-0.0287341,0.0446975,0.73108,0.103527,0.0269806,0.674072,5.22161
4,9367,11:23:46.434,-0.107422,1.00879,-0.097168,-0.0266056,-0.0212845,0.0489544,0.732795,0.105966,0.0242406,0.672004,5.57524
4,9407,11:23:46.436,-0.108398,1.0127,-0.0952148,-0.0223487,-0.0170276,0.0489544,0.729846,0.104558,0.0251936,0.675319,5.0415
4,9447,11:23:46.436,-0.109863,1.01465,-0.0927734,-0.0191561,-0.00957803,0.0489544,0.731911,0.106837,0.0228258,0.672895,5.44899
