4,13012,437290:06:11.927,-0.0483398,1.01318,-0.0488281,0.0446975,-0.0191561,-0.0127707,0.0619992,-0.722051,-0.688901,0.0249214,2.87263
4,13052,437290:06:11.927,-0.0522461,1.01855,-0.0517578,0.0383121,0.00212845,-0.0106423,0.0663358,-0.722425,-0.688169,0.0207432,3.00856
4,13092,437290:06:11.957,-0.0522461,1.01318,-0.0556641,0.0266056,0.0148992,-0.0117065,0.0626962,-0.723671,-0.687052,0.0251971,3.15796
4,13134,437290:06:11.987,-0.059082,1.01025,-0.059082,0.0351194,-0.0117065,-0.0106423,0.0668417,-0.724766,-0.685668,0.0210569,3.40473
4,13172,437290:06:11.988,-0.0512695,1.01611,-0.0512695,0.0361837,-0.0127707,-0.0127707,0.0641938,-0.722867,-0.68779,0.0238833,3.0487
4,13212,437290:06:12.018,-0.0541992,1.01709,-0.0498047,0.0212845,0.0106423,-0.0106423,0.0637573,-0.71982,-0.691003,0.0246631,2.5352
4,13252,437290:06:12.046,-0.0537109,1.00977,-0.0527344,-0.0117065,0.0297983,-0.00957803,0.0645767,-0.722564,-0.688154,0.0247363,2.99474
4,13292,437290:06:12.048,-0.0566406,1.01074,-0.0551758,0.00957803,0.0159634,-0.0127707,0.0681087,-0.724241,-0.68611,0.0216858,3.3346
4,13332,437290:06:12.077,-0.0581055,1.01807,-0.0546875,0.0202203,-0.0106423,-0.0127707,0.0654329,-0.722013,-0.688549,0.0245659,2.92516
4,13372,437290:06:12.107,-0.0615234,1.0127,-0.059082,0.032991,-0.0308625,-0.0127707,0.0678279,-0.724438,-0.685939,0.0220978,3.36092
4,13412,437290:06:12.137,-0.0551758,1.01318,-0.0541992,0.0383121,-0.0478901,-0.0159634,0.0647577,-0.72248,-0.68811,0.024881,2.99219
4,13452,437290:06:12.137,-0.0561523,1.0127,-0.0639648,0.0351194,-0.0500186,-0.0170276,0.0655182,-0.72547,-0.68503,0.0238944,3.49396
4,13492,437290:06:12.167,-0.0600586,1.02051,-0.065918,0.0276699,-0.0308625,-0.0191561,0.0683603,-0.727528,-0.682638,0.0209138,3.88776
4,13532,437290:06:12.167,-0.0576172,1.00977,-0.0615234,0.0255414,-0.0500186,-0.0170276,0.0658829,-0.725132,-0.685277,0.0230412,3.45207
4,13572,437290:06:12.198,-0.0522461,1.01221,-0.0498047,0.0287341,-0.0681104,-0.0180918,0.0640495,-0.722442,-0.688249,0.0242127,2.97473
4,13612,437290:06:12.199,-0.0585938,1.01562,-0.0546875,0.0308625,-0.0617251,-0.0170276,0.0676755,-0.723545,-0.686913,0.0199437,3.21467
4,13652,437290:06:12.228,-0.0571289,1.01465,-0.0458984,0.0297983,-0.042569,-0.0180918,0.0654623,-0.721058,-0.689642,0.0218569,2.76782
4,13692,437290:06:12.260,-0.0566406,1.00635,-0.0571289,0.023413,-0.0468259,-0.0127707,0.0646885,-0.724082,-0.686618,0.0225495,3.25052
4,13732,437290:06:12.260,-0.046875,1.01318,-0.0512695,0.0223487,-0.0478901,-0.0148992,0.0612945,-0.722269,-0.688614,0.0257005,2.90562
4,13772,437290:06:12.288,-0.0610352,1.01318,-0.0458984,0.0244772,-0.0457617,-0.0138349,0.064656,-0.720348,-0.690446,0.0217765,2.63901
4,13815,437290:06:12.318,-0.0585938,1.01514,-0.0512695,0.0180918,-0.032991,-0.0127707,0.0646763,-0.723409,-0.687362,0.0218284,3.13769
4,13852,437290:06:12.318,-0.0561523,1.01074,-0.0556641,0.0202203,-0.032991,-0.0138349,0.0606763,-0.723482,-0.687358,0.0259379,3.1004
4,13892,437290:06:12.348,-0.0571289,1.01074,-0.0493164,0.0202203,-0.0308625,-0.0117065,0.0639095,-0.721364,-0.689439,0.0223401,2.79575
4,13933,437290:06:12.377,-0.0571289,1.01172,-0.0537109,0.00319268,-0.0117065,-0.0117065,0.0646278,-0.724277,-0.686447,0.0219629,3.28163
4,13972,437290:06:12.377,-0.0546875,1.00635,-0.0493164,-0.00319268,-0.0138349,-0.0117065,0.0635516,-0.721213,-0.689623,0.0230838,2.7635
4,14012,437290:06:12.408,-0.0581055,1.01221,-0.0488281,-0.00744958,-0.00212845,-0.0085138,0.0678782,-0.720212,-0.690343,0.0188241,2.67027
4,14052,437290:06:12.440,-0.0571289,1.00586,-0.0537109,-0.00212845,-0.00212845,-0.0085138,0.0651556,-0.722396,-0.68832,0.0221563,2.98045
4,14092,437290:06:12.441,-0.0585938,1.01367,-0.0463867,0.0106423,-0.0180918,-0.0106423,0.0649313,-0.719258,-0.69156,0.0222991,2.46069
4,14132,437290:06:12.468,-0.0551758,1.01465,-0.0478516,0.00744958,-0.023413,-0.0106423,0.0629887,-0.721877,-0.689012,0.0245109,2.85821
4,14172,437290:06:12.497,-0.0551758,1.01807,-0.0498047,-0.00212845,-0.00638535,-0.00744958,0.0664236,-0.719575,-0.691107,0.021045,2.5386
4,14212,437290:06:12.497,-0.0571289,1.01514,-0.0415039,-0.0393763,0.0308625,-0.00744958,0.0634729,-0.717321,-0.693605,0.0247991,2.11905
4,14252,437290:06:12.529,-0.059082,1.0083,-0.0424805,-0.0372479,0.0223487,-0.0042569,0.0667324,-0.718936,-0.691793,0.0221973,2.43027
4,14292,437290:06:12.579,-0.0512695,1.01367,-0.0380859,-0.0308625,0.0287341,-0.0042569,0.0634572,-0.71704,-0.693838,0.0262656,2.07245
4,14332,437290:06:12.580,-0.0522461,1.00781,-0.0463867,-0.0287341,0.0287341,-0,0.064441,-0.719665,-0.691145,0.0261504,2.51131
4,14372,437290:06:12.607,-0.0556641,1.0083,-0.0419922,-0.0180918,0.0138349,0.00212845,0.0674053,-0.716941,-0.693675,0.0234611,2.11711
4,14412,437290:06:12.607,-0.0600586,1.00879,-0.0424805,0.00744958,0.0117065,-0.0042569,0.0676237,-0.719862,-0.690717,0.0239273,2.59442
4,14452,437290:06:12.618,-0.0634766,1.01221,-0.0507812,0.0340552,-0.023413,-0.0042569,0.0699462,-0.722316,-0.687977,0.0216544,3.04221
4,14492,437290:06:12.647,-0.0551758,1.0127,-0.046875,0.0468259,-0.0553397,-0.0138349,0.0665223,-0.720652,-0.68986,0.0246899,2.71657
4,14532,437290:06:12.647,-0.0581055,1.01221,-0.046875,0.0553397,-0.0574682,-0.0159634,0.0682844,-0.717946,-0.692595,0.0222043,2.29712
4,14576,437290:06:12.678,-0.0620117,1.01611,-0.0439453,0.0585324,-0.0702389,-0.0127707,0.0664435,-0.721369,-0.689275,0.0236133,2.82522
4,14612,437290:06:12.706,-0.0610352,1.01172,-0.0507812,0.0638535,-0.0830096,-0.0170276,0.069903,-0.721871,-0.688428,0.0192578,2.97618
4,14652,437290:06:12.708,-0.0615234,1.01367,-0.0483398,0.0787527,-0.0862022,-0.0191561,0.066068,-0.72068,-0.689953,0.0222934,2.71534
4,14692,437290:06:12.738,-0.0546875,1.00928,-0.0444336,0.0862022,-0.0893949,-0.0180918,0.0625334,-0.719215,-0.691722,0.0249506,2.41768
4,14732,437290:06:12.768,-0.0576172,1.01514,-0.0527344,0.0872665,-0.0872665,-0.0170276,0.0641684,-0.722236,-0.688602,0.0225022,2.93598
4,14772,437290:06:12.768,-0.0654297,1.00977,-0.0532227,0.0787527,-0.100037,-0.0127707,0.0679227,-0.72267,-0.687828,0.0174868,3.0781
4,14812,437290:06:12.797,-0.0551758,1.01709,-0.0449219,0.0723673,-0.0979087,-0.0117065,0.0642432,-0.721181,-0.68967,0.0201815,2.77107
4,14854,437290:06:12.827,-0.0610352,1.0166,-0.0444336,0.0585324,-0.07556,-0.0085138,0.0638686,-0.718222,-0.692817,0.0196161,2.27426
4,14892,437290:06:12.828,-0.0576172,1.01465,-0.0507812,0.0500186,-0.0542755,-0.0085138,0.0629507,-0.721234,-0.689831,0.0203501,2.75221
4,14932,437290:06:12.858,-0.0541992,1.00928,-0.0478516,0.0510828,-0.0617251,-0.00957803,0.0586575,-0.720695,-0.690527,0.0242688,2.60902
4,14972,437290:06:12.887,-0.0551758,1.01562,-0.0566406,0.0446975,-0.0446975,-0.0085138,0.0608685,-0.72327,-0.687832,0.02179,3.05979
4,15012,437290:06:12.887,-0.0571289,1.01465,-0.0566406,0.0351194,-0.0351194,-0.0127707,0.0643889,-0.724761,-0.686014,0.018008,3.36575
4,15052,437290:06:12.920,-0.0600586,1.01025,-0.0571289,0.0255414,-0.0372479,-0.0138349,0.0614102,-0.722694,-0.688327,0.0208446,2.97966
4,15092,437290:06:12.948,-0.0581055,1.01709,-0.0615234,0.0255414,-0.0383121,-0.0106423,0.0624951,-0.725543,-0.685368,0.019677,3.46249
4,15132,437290:06:12.977,-0.059082,1.01562,-0.050293,0.0255414,-0.0361837,-0.0106423,0.0624161,-0.722489,-0.688504,0.019407,2.96022
4,15172,437290:06:12.978,-0.0561523,1.01025,-0.0449219,0.0297983,-0.0297983,-0.0117065,0.0611856,-0.719662,-0.691537,0.0204492,2.47283
4,15212,437290:06:12.983,-0.0537109,1.00879,-0.0483398,0.0255414,-0.0319268,-0.0085138,0.0600935,-0.722645,-0.688573,0.0216561,2.94391
4,15252,437290:06:13.013,-0.0551758,1.01465,-0.0512695,0.0287341,-0.0212845,-0.00957803,0.0635747,-0.720705,-0.690284,0.0179275,2.68365
4,15292,437290:06:13.037,-0.0551758,1.01172,-0.050293,0.0255414,-0.0138349,-0.00957803,0.0600186,-0.722381,-0.688781,0.021901,2.90427
4,15332,437290:06:13.040,-0.0576172,1.01562,-0.046875,0.0287341,-0.0148992,-0.0106423,0.062601,-0.719807,-0.691287,0.0191783,2.51871
4,15372,437290:06:13.069,-0.0595703,1.01221,-0.0444336,0.0276699,-0.0148992,-0.0106423,0.0600386,-0.717019,-0.694321,0.0218084,2.02052
4,15413,437290:06:13.099,-0.0605469,1.00928,-0.0507812,0.032991,-0.0319268,-0.0106423,0.0618085,-0.719916,-0.691326,0.0200227,2.51629
4,15452,437290:06:13.103,-0.0585938,1.00928,-0.0556641,0.032991,-0.0404406,-0.0138349,0.062368,-0.722923,-0.688153,0.0193909,3.02375
4,15492,437290:06:13.128,-0.059082,1.0127,-0.0532227,0.032991,-0.0319268,-0.0106423,0.0638227,-0.720123,-0.690897,0.0175749,2.58944
4,15532,437290:06:13.156,-0.0585938,1.01221,-0.0571289,0.0319268,-0.032991,-0.0138349,0.0627455,-0.723149,-0.687891,0.0187781,3.06778
4,15572,437290:06:13.157,-0.0576172,1.01221,-0.0610352,0.0287341,-0.0138349,-0.0127707,0.0620211,-0.726134,-0.684777,0.0198725,3.5543
4,15612,437290:06:13.187,-0.0571289,1.01074,-0.0541992,0.032991,-0.0212845,-0.0106423,0.0619017,-0.723149,-0.687845,0.0198561,3.06216
4,15653,437290:06:13.216,-0.0595703,1.01416,-0.0571289,0.032991,-0.0351194,-0.0138349,0.0642555,-0.725677,-0.685118,0.0173718,3.51357
4,15692,437290:06:13.218,-0.0571289,1.01123,-0.0556641,0.0297983,-0.032991,-0.0159634,0.0616323,-0.723423,-0.687572,0.0198817,3.10438
4,15732,437290:06:13.247,-0.0566406,1.01367,-0.0532227,0.0308625,-0.023413,-0.0148992,0.0610075,-0.720398,-0.690789,0.0203739,2.59201
4,15772,437290:06:13.277,-0.0634766,1.00928,-0.0532227,0.0308625,-0.0319268,-0.0148992,0.0637888,-0.722607,-0.688378,0.0174914,2.99565
4,15812,437290:06:13.279,-0.0625,1.00879,-0.0493164,0.0276699,-0.0361837,-0.0138349,0.0628878,-0.719686,-0.691426,0.0180796,2.50265
4,15852,437290:06:13.308,-0.059082,1.01025,-0.0483398,0.032991,-0.0361837,-0.0127707,0.0613063,-0.722615,-0.68855,0.0197485,2.95771
4,15892,437290:06:13.337,-0.0561523,1.01416,-0.0537109,0.0297983,-0.0276699,-0.0148992,0.0597564,-0.725482,-0.685612,0.0215004,3.4122
4,15932,437290:06:13.338,-0.059082,1.01025,-0.0605469,0.0308625,-0.0266056,-0.0127707,0.0639821,-0.725066,-0.685669,0.0169619,3.41793
4,15972,437290:06:13.369,-0.0629883,1.00977,-0.0605469,0.0308625,-0.0319268,-0.0117065,0.0599814,-0.725983,-0.684995,0.0211529,3.50543
4,16012,437290:06:13.427,-0.0605469,1.01611,-0.0576172,0.0287341,-0.0319268,-0.0148992,0.0630524,-0.723768,-0.687132,0.0176662,3.18494
4,16052,437290:06:13.427,-0.0556641,1.00928,-0.0527344,0.023413,-0.0393763,-0.0138349,0.059554,-0.722127,-0.689072,0.0210455,2.85924
4,16092,437290:06:13.427,-0.0634766,1.01611,-0.0551758,0.0244772,-0.0415048,-0.0127707,0.0632913,-0.723253,-0.687717,0.0169491,3.09933
4,16132,437290:06:13.428,-0.0600586,1.01416,-0.0600586,0.0276699,-0.0372479,-0.0117065,0.061574,-0.726083,-0.684894,0.0187667,3.54044
4,16172,437290:06:13.457,-0.059082,1.01514,-0.0600586,0.0266056,-0.0361837,-0.0138349,0.0621977,-0.723037,-0.687992,0.0177533,3.04902
4,16213,437290:06:13.547,-0.0595703,1.01123,-0.0644531,0.0276699,-0.0372479,-0.0127707,0.0620689,-0.726199,-0.684767,0.0179057,3.56628
4,16252,437290:06:13.547,-0.0581055,1.01758,-0.0566406,0.0276699,-0.0478901,-0.0138349,0.0608336,-0.723309,-0.687803,0.0187045,3.07383
4,16292,437290:06:13.547,-0.0629883,1.00977,-0.0522461,0.0276699,-0.042569,-0.0127707,0.0643465,-0.721539,-0.689416,0.0146436,2.8358
4,16333,437290:06:13.548,-0.0610352,1.01367,-0.0532227,0.0244772,-0.0340552,-0.0117065,0.0605891,-0.723335,-0.687834,0.0185725,3.07205
4,16372,437290:06:13.549,-0.0600586,1.00977,-0.0556641,0.0266056,-0.0319268,-0.0117065,0.0643086,-0.724553,-0.68631,0.0146224,3.33278
4,28,437290:06:13.577,-0.0610352,1.01465,-0.0527344,0.0287341,-0.0255414,-0.0138349,0.0615189,-0.722417,-0.688705,0.0174022,2.93672
4,69,437290:06:13.621,-0.059082,1.0083,-0.0556641,0.0255414,-0.0361837,-0.0138349,0.060808,-0.725547,-0.685562,0.0181805,3.43872
4,108,437290:06:13.621,-0.0620117,1.0127,-0.0541992,0.0266056,-0.032991,-0.0117065,0.0621681,-0.722609,-0.688475,0.0164375,2.97828
4,148,437290:06:13.640,-0.0649414,1.01611,-0.059082,0.0287341,-0.032991,-0.00957803,0.0632907,-0.72546,-0.685494,0.0153229,3.46334
4,189,437290:06:13.667,-0.059082,1.01318,-0.0644531,0.023413,-0.0383121,-0.0117065,0.0596526,-0.727357,-0.683654,0.0191087,3.72935
4,228,437290:06:13.667,-0.0625,1.0083,-0.0629883,0.0202203,-0.0372479,-0.00957803,0.0631843,-0.725596,-0.685243,0.0150652,3.49424
4,268,437290:06:13.728,-0.0629883,1.0166,-0.0498047,0.0180918,-0.0319268,-0.0106423,0.0621722,-0.722654,-0.688444,0.0158376,2.9859
4,308,437290:06:13.729,-0.0668945,1.0127,-0.0507812,0.0138349,-0.0202203,-0.0085138,0.0650645,-0.720157,-0.69084,0.0126983,2.61756
4,348,437290:06:13.730,-0.0581055,1.00586,-0.050293,0.0159634,-0.0127707,-0.00957803,0.0613576,-0.721602,-0.68961,0.0168455,2.79736
4,388,437290:06:13.758,-0.0610352,1.01367,-0.0546875,0.0170276,-0.0085138,-0.00744958,0.0615585,-0.72454,-0.686586,0.0170475,3.28241
4,428,437290:06:13.787,-0.0610352,1.01562,-0.0507812,0.00532113,0.0106423,-0.00638535,0.06156,-0.721349,-0.68983,0.0173456,2.75925
4,468,437290:06:13.787,-0.0595703,1.01025,-0.0478516,-0.00106423,0.0117065,-0.00532113,0.0589631,-0.71893,-0.692483,0.020434,2.32086
4,508,437290:06:13.816,-0.0629883,1.01123,-0.0551758,0.0085138,-0.0117065,-0.00319268,0.0611613,-0.72137,-0.689899,0.018466,2.74958
4,548,437290:06:13.817,-0.0620117,1.01367,-0.0561523,0.00319268,-0.0159634,0.00106423,0.0627232,-0.723946,-0.687098,0.017113,3.20118
4,588,437290:06:13.848,-0.0610352,1.01221,-0.0458984,0.00957803,-0.0191561,-0,0.0620897,-0.720848,-0.690298,0.0176564,2.68365
4,628,437290:06:13.876,-0.0581055,1.00879,-0.0507812,0.0159634,-0.0223487,-0.00106423,0.0600906,-0.723545,-0.687666,0.0199491,3.09541
4,668,437290:06:13.877,-0.0595703,1.0127,-0.0556641,0.0212845,-0.0202203,-0.00212845,0.0642804,-0.723583,-0.687263,0.0155873,3.17391
4,708,437290:06:13.907,-0.0571289,1.01416,-0.0512695,0.0170276,0.00532113,-0.00532113,0.0608837,-0.722041,-0.68909,0.0194801,2.86478
4,749,437290:06:13.939,-0.0566406,1.01221,-0.0512695,0.0127707,0.00957803,-0.0042569,0.0615695,-0.724663,-0.686412,0.0194123,3.30031
4,788,437290:06:13.940,-0.0639648,1.01709,-0.0551758,0.0127707,0.0138349,-0.0042569,0.0648526,-0.722294,-0.688546,0.0163349,2.96768
4,828,437290:06:13.968,-0.0644531,1.01221,-0.0639648,0.0191561,0.00212845,-0.00532113,0.064695,-0.725287,-0.685505,0.0170796,3.45462
4,868,437290:06:13.996,-0.0571289,1.01416,-0.0493164,0.00532113,-0.0127707,-0.0042569,0.0627484,-0.722549,-0.688415,0.0191296,2.97552
4,908,437290:06:14.027,-0.0581055,1.01416,-0.0595703,0.0127707,-0.0117065,-0.00319268,0.0623447,-0.725472,-0.68545,0.0199185,3.44827
4,948,437290:06:14.028,-0.0644531,1.01465,-0.0473633,0.0202203,-0.0148992,-0.0042569,0.0635127,-0.722446,-0.688467,0.0186274,2.97012
4,989,437290:06:14.059,-0.0581055,1.01221,-0.0454102,0.0276699,-0.0202203,-0.00744958,0.0619146,-0.71959,-0.691557,0.0201809,2.4714
4,1028,437290:06:14.060,-0.0615234,1.00977,-0.0561523,0.0287341,-0.0180918,-0.00638535,0.0632075,-0.722467,-0.688559,0.0190872,2.96081
4,1068,437290:06:14.087,-0.0581055,1.01562,-0.0571289,0.023413,-0.0159634,-0.00638535,0.0619195,-0.725339,-0.685599,0.0207359,3.41971
4,1108,437290:06:14.117,-0.0595703,1.01123,-0.0507812,0.0202203,-0.0148992,-0.00638535,0.0628683,-0.722287,-0.688666,0.0196835,2.93331
4,1148,437290:06:14.117,-0.0581055,1.01221,-0.046875,0.0255414,-0.0180918,-0.0042569,0.0620978,-0.719322,-0.691812,0.0203944,2.42979
4,1188,437290:06:14.147,-0.0595703,1.0127,-0.0512695,0.0223487,-0.0138349,-0.00532113,0.0631902,-0.722198,-0.688831,0.0195735,2.91551
4,1228,437290:06:14.177,-0.0615234,1.01416,-0.0483398,0.0255414,-0.0159634,-0.00532113,0.064343,-0.719186,-0.691805,0.0182871,2.44176
4,1268,437290:06:14.178,-0.0566406,1.01367,-0.0498047,0.0138349,-0.00532113,-0.0042569,0.0620586,-0.721708,-0.689376,0.0211018,2.81869
4,1308,437290:06:14.208,-0.059082,1.00977,-0.0478516,0.0159634,-0,-0.00638535,0.0651147,-0.719286,-0.691622,0.0180978,2.47124
4,1348,437290:06:14.209,-0.0605469,1.00977,-0.0566406,0.0212845,-0.0159634,-0.00532113,0.06446,-0.722297,-0.688621,0.0191002,2.95161
4,1388,437290:06:14.238,-0.0585938,1.0127,-0.0473633,0.0244772,-0.023413,-0.00744958,0.062384,-0.719706,-0.69136,0.0211236,2.49756
4,1428,437290:06:14.267,-0.059082,1.01514,-0.0541992,0.0308625,-0.0340552,-0.00744958,0.0632645,-0.722657,-0.688325,0.0202403,2.99251
4,1468,437290:06:14.268,-0.0595703,1.01611,-0.0581055,0.0308625,-0.0372479,-0.00957803,0.0638693,-0.725609,-0.685176,0.0196009,3.49413
4,1508,437290:06:14.298,-0.0610352,1.01025,-0.0522461,0.0351194,-0.0457617,-0.0085138,0.0638277,-0.722631,-0.688233,0.0191452,3.00518
4,1548,437290:06:14.327,-0.0625,1.01074,-0.0556641,0.0372479,-0.0489544,-0.00744958,0.0655798,-0.725287,-0.685412,0.0171205,3.4691
4,1588,437290:06:14.328,-0.0605469,1.01221,-0.0507812,0.0404406,-0.0446975,-0.00744958,0.0637644,-0.722666,-0.688216,0.0185599,3.01051
4,1628,437290:06:14.359,-0.0571289,1.00928,-0.0493164,0.0457617,-0.0532113,-0.00744958,0.0606846,-0.720703,-0.690463,0.0212503,2.63841
4,1671,437290:06:14.387,-0.0581055,1.01318,-0.0527344,0.0478901,-0.0574682,-0.0085138,0.0626561,-0.723492,-0.687534,0.0188525,3.12374
4,1708,437290:06:14.388,-0.0595703,1.01318,-0.0498047,0.0468259,-0.0553397,-0.00638535,0.0620917,-0.720765,-0.690351,0.0188459,2.66961
4,1748,437290:06:14.420,-0.0556641,1.00928,-0.0517578,0.0478901,-0.0532113,-0.00744958,0.060068,-0.723719,-0.687465,0.0207263,3.12349
4,1789,437290:06:14.447,-0.0625,1.01855,-0.0571289,0.0436332,-0.0564039,-0.00638535,0.0641933,-0.724015,-0.686817,0.0159086,3.24377
4,1828,437290:06:14.448,-0.0600586,1.01123,-0.0571289,0.0446975,-0.0606608,-0.0085138,0.0597402,-0.724263,-0.68681,0.020101,3.2199
4,1868,437290:06:14.478,-0.0581055,1.01221,-0.0605469,0.0393763,-0.0532113,-0.00638535,0.0625062,-0.726357,-0.684548,0.0168857,3.60288
4,1908,437290:06:14.508,-0.0639648,1.01074,-0.0625,0.0361837,-0.052147,-0.00744958,0.0651586,-0.72405,-0.686735,0.0135136,3.26663
4,1948,437290:06:14.509,-0.0595703,1.01367,-0.0507812,0.0308625,-0.0404406,-0.0085138,0.0617027,-0.722389,-0.688726,0.0168078,2.93552
4,1988,437290:06:14.538,-0.0605469,1.01318,-0.0537109,0.0276699,-0.0372479,-0.00744958,0.0600014,-0.725165,-0.686013,0.0185924,3.36412
4,2028,437290:06:14.569,-0.0551758,1.01465,-0.0507812,0.0212845,-0.0127707,-0.00638535,0.0594503,-0.722139,-0.68914,0.0191584,2.85924
4,2068,437290:06:14.570,-0.0551758,1.00928,-0.0517578,0.0148992,0.00957803,-0.00744958,0.0606053,-0.724926,-0.686223,0.0185838,3.33208
4,2108,437290:06:14.597,-0.0595703,1.01562,-0.0541992,-0.00212845,0.0127707,-0.00744958,0.0618503,-0.721716,-0.689411,0.0176126,2.82438
4,2148,437290:06:14.597,-0.0585938,1.01123,-0.0546875,-0.00744958,0.00638535,-0.0042569,0.0609915,-0.724456,-0.686664,0.0191364,3.25955
4,2188,437290:06:14.656,-0.0532227,1.01074,-0.0541992,-0.00319268,0.0138349,-0.0042569,0.0586334,-0.721951,-0.689314,0.0220293,2.81592
4,2228,437290:06:15.152,-0.0610352,1.01221,-0.046875,-0.00319268,0.00744958,-0.00532113,0.0626813,-0.720304,-0.690771,0.0181559,2.60429
4,2268,437290:06:15.152,-0.0571289,1.0083,-0.0561523,-0.0266056,0.0138349,-0.00532113,0.0620429,-0.722978,-0.688114,0.0195631,3.02847
4,2308,437290:06:15.153,-0.0600586,1.01514,-0.0488281,-0.0170276,0.0212845,-0.0042569,0.0631467,-0.719641,-0.691427,0.0188654,2.49889
4,2348,437290:06:15.153,-0.0576172,1.00586,-0.0483398,0.00532113,0.0106423,-0.0042569,0.0616731,-0.722372,-0.688729,0.0210717,2.92228
4,2388,437290:06:15.153,-0.0585938,1.01514,-0.0454102,0.00957803,-0.0085138,-0.00638535,0.062844,-0.71925,-0.691832,0.0198902,2.42914
4,2428,437290:06:15.153,-0.0541992,1.0166,-0.0483398,0.00744958,-0,-0.00744958,0.0607211,-0.721752,-0.689405,0.022604,2.80561
4,2470,437290:06:15.154,-0.0600586,1.01465,-0.0488281,0.00319268,-0.0042569,-0.0042569,0.0650776,-0.720499,-0.690334,0.0182668,2.67349
4,2508,437290:06:15.154,-0.0620117,1.00928,-0.0454102,0.0148992,-0.0266056,-0.00532113,0.0621814,-0.718501,-0.692622,0.021138,2.29584
