4,5793,18:44:45.330,0.486328,0.932617,0.472656,1.25898,-1.34199,-1.08019,0.552693,0.794206,0.104972,0.230359,64.9455
4,5793,18:44:45.330,0.486328,0.932617,0.472656,1.25898,-1.34199,-1.08019,0.552693,0.794206,0.104972,0.230359,64.9455
4,5833,18:44:45.343,0.209961,1.0249,0.996582,1.46437,-0.675783,-0.87905,0.549672,0.798457,0.0895369,0.229412,66.5978
4,5876,18:44:45.368,0.744629,0.547852,1.75244,2.36897,-0.898206,-1.1185,0.546708,0.804299,0.0638239,0.224639,69.5211
4,5913,18:44:45.380,1.06738,0.715332,1.76025,4.47187,-0.205395,-1.63997,0.543467,0.813846,0.0274452,0.204578,74.4767
4,5956,18:44:45.407,0.207031,1.23438,1.13721,5.39349,0.57681,-1.86878,0.538213,0.825215,-0.0161198,0.171439,80.9216
4,5993,18:44:45.450,-0.199707,1.37402,0.725098,5.29452,0.85138,-1.61762,0.53376,0.83249,-0.0531295,0.139781,86.5342
4,6033,18:44:45.450,-0.374512,1.45898,0.379883,4.79966,0.608737,-1.05358,0.531581,0.8352,-0.088519,0.111053,91.7244
4,6073,18:44:45.468,-0.161621,2.32861,-0.959473,2.80955,1.2047,-0.531048,0.531516,0.836394,-0.102441,0.0880149,94.479
4,6113,18:44:45.481,0.0883789,2.76318,-1.25879,2.23594,0.85138,0.00957803,0.534612,0.834704,-0.112825,0.0709639,96.4759
4,6157,18:44:45.508,-0.575684,1.97803,-1.6792,1.70595,-0.520406,0.476773,0.53998,0.829372,-0.126817,0.0691695,97.8163
4,6193,18:44:45.519,0.198242,1.51172,-2.55615,-0.945032,-1.18342,0.564039,0.542644,0.827257,-0.120546,0.083221,96.2818
4,6234,18:44:45.557,0.208984,0.798828,-2.63477,-2.92343,0.80349,0.504443,0.545665,0.828684,-0.0855154,0.0920417,92.38
4,6273,18:44:45.557,-0.42334,0.474609,-2.25488,-4.67514,2.30724,1.02272,0.551325,0.827837,-0.0295741,0.100627,86.4622
4,6314,18:44:45.581,-0.811035,-0.132324,-1.84863,-6.26403,1.00356,1.19832,0.553463,0.822573,0.0236396,0.12937,79.5182
4,6353,18:44:45.605,-0.486328,-0.282227,-1.47412,-7.54748,-0.7556,1.88368,0.557268,0.808715,0.0757221,0.173142,71.595
4,6393,18:44:45.619,-0.217773,-0.415039,-1.20605,-8.35736,-0.924812,2.18911,0.559322,0.788205,0.134308,0.219424,62.6955
4,6433,18:44:45.643,-0.550293,-0.269531,-1.41895,-8.77454,-1.11956,2.19443,0.556789,0.761821,0.193297,0.2694,53.2521
4,6473,18:44:45.679,-0.309082,-0.345703,-0.918945,-9.51417,-1.85601,2.24658,0.549969,0.726344,0.253026,0.325979,42.827
4,6515,18:44:45.681,0.133301,-0.147949,-1.02686,-8.93204,-0.304368,1.75384,0.534082,0.692684,0.317703,0.366561,32.8837
4,6553,18:44:45.693,-0.979004,-0.42041,-1.05518,-7.62411,-0.714095,1.26004,0.517015,0.663191,0.361266,0.403247,25.0927
4,6596,18:44:45.718,0.719238,0.666504,-0.519531,-5.43287,-1.50694,0.978023,0.509116,0.630454,0.395332,0.432771,18.6225
4,6633,18:44:45.743,-0.480469,-0.678711,-0.994629,-1.5261,1.541,0.674719,0.501828,0.630708,0.410221,0.427062,17.6776
4,6673,18:44:45.758,-0.614746,-0.0922852,-0.831055,1.77513,-0.789655,0.150056,0.512955,0.637324,0.391243,0.421759,20.1446
4,6713,18:44:45.781,3.00977,0.186035,0.555664,3.61517,-1.38136,-0.0617251,0.533347,0.644155,0.363635,0.410707,23.9503
4,6753,18:44:45.793,-1.52246,5.15625,-1.6875,8.90437,8.08173,-0.263928,0.535012,0.704159,0.346472,0.313703,34.4711
4,6797,18:44:45.818,-1.94043,-5.80615,-4.396,6.0597,0.0776884,-0.633214,0.548866,0.72899,0.298607,0.280177,41.9397
4,6833,18:44:45.830,0.0498047,1.24414,-2.75879,4.66237,-3.83547,0.627893,0.574419,0.729313,0.249355,0.276349,46.9309
4,6874,18:44:45.861,0.45459,1.70312,-2.09619,3.89294,0.224551,-0.466131,0.582849,0.741163,0.223283,0.247779,51.6227
4,6913,18:44:45.869,-0.428223,1.53857,-2.17822,3.06816,1.91986,-0.147927,0.584066,0.754717,0.206102,0.217153,55.5985
4,6955,18:44:45.893,-0.261719,1.8916,-1.62598,2.12632,-1.16533,-0.352259,0.587309,0.757421,0.185649,0.217275,57.5178
4,6993,18:44:45.932,-0.121094,2.39746,-1.07617,1.93583,-0.263928,-0.269249,0.589117,0.760674,0.173316,0.211133,59.1365
4,7033,18:44:45.932,-0.123047,1.99414,-0.592773,1.5559,-0.554461,-0.622572,0.588027,0.764827,0.160318,0.209447,60.5137
4,7073,18:44:45.955,-0.253418,1.86475,-0.0668945,1.32283,-1.05678,-0.804554,0.585766,0.768603,0.145125,0.21302,61.7319
4,7113,18:44:45.968,-0.157715,1.80615,0.269043,1.39733,-1.41223,-0.822646,0.58398,0.771624,0.127108,0.218448,63.0891
4,7155,18:44:45.992,0.459473,1.40234,0.313477,1.26536,-2.09652,-1.06316,0.580937,0.774071,0.10519,0.229296,64.46
4,7193,18:44:46.005,0.577148,1.12305,0.466309,1.19832,-0.901399,-1.15894,0.576086,0.778973,0.0915834,0.230764,65.7617
4,7236,18:44:46.030,0.124512,0.942871,1.09717,1.43564,-0.185175,-0.933325,0.572019,0.784897,0.0782944,0.225667,67.4949
4,7273,18:44:46.056,0.413086,0.53125,1.85303,2.36045,-0.941839,-1.02272,0.569932,0.789667,0.0549293,0.22114,70.1123
4,7314,18:44:46.068,1.08691,0.631836,2.01758,3.52046,-0.800297,-1.41542,0.566538,0.797305,0.0200727,0.20798,74.4372
4,7353,18:44:46.093,0.540039,1.17627,1.41748,5.22535,0.416112,-1.85707,0.561858,0.808057,-0.0205307,0.176756,80.4834
4,7393,18:44:46.105,-0.28418,1.43652,0.792969,5.36902,0.92694,-1.5708,0.558114,0.815719,-0.0588959,0.141224,86.4888
4,7437,18:44:46.130,-0.226562,1.79199,-0.147949,4.42931,0.19901,-0.941839,0.556347,0.81773,-0.095202,0.1142,91.6578
4,7473,18:44:46.155,0.0898438,2.49854,-0.874023,2.39557,1.20683,-0.547012,0.556052,0.81931,-0.104129,0.0948418,93.7523
4,7514,18:44:46.173,-0.202148,2.45508,-1.33398,2.44346,1.86559,-0.189432,0.558991,0.819186,-0.110525,0.0674571,96.0829
4,7553,18:44:46.184,-0.795898,1.9751,-1.65918,1.39839,-0.68004,0.709838,0.565155,0.813218,-0.121744,0.0689335,96.9157
4,7595,18:44:46.205,0.135254,1.21777,-2.53174,-1.17916,-1.68254,0.592773,0.567628,0.810248,-0.115565,0.0906262,94.8565
4,7633,18:44:46.230,0.144531,1.00684,-2.75244,-3.01814,0.268185,0.883307,0.572283,0.808959,-0.0857307,0.104791,91.0895
4,7673,18:44:46.243,-0.446289,0.501953,-2.19287,-4.75602,1.47821,1.44841,0.579766,0.805036,-0.0334646,0.122224,84.9762
4,7713,18:44:46.268,-0.754395,0.0214844,-1.69971,-6.33746,-0.0244772,1.75384,0.583968,0.795728,0.0126475,0.160871,77.9942
4,7753,18:44:46.292,-0.50293,-0.193359,-1.39844,-7.31655,-1.16533,2.18805,0.587564,0.779885,0.0596609,0.208037,70.2143
4,7794,18:44:46.305,-0.196777,-0.314453,-1.18701,-8.31905,-0.812004,2.56585,0.588907,0.757148,0.120372,0.256426,60.8177
4,7833,18:44:46.318,-0.658203,-0.0717773,-1.36426,-8.75644,-0.577874,2.60522,0.584558,0.730208,0.181036,0.304404,51.1879
4,7876,18:44:46.346,-0.19043,-0.362793,-1.1001,-9.32155,-1.41436,2.43175,0.574757,0.694089,0.242925,0.359482,40.4509
4,7913,18:44:46.368,-0.166016,-0.318359,-1.1543,-8.48294,-0.259671,1.69744,0.557803,0.666192,0.296091,0.39708,31.8467
4,7954,18:44:46.381,-0.76416,-0.392578,-1.08398,-7.36976,-0.962059,1.31113,0.538699,0.634671,0.339293,0.438311,23.5284
4,7993,18:44:46.407,0.987305,0.705566,-0.550781,-4.78369,-1.50907,0.756664,0.530104,0.607022,0.366037,0.465613,17.9366
4,8033,18:44:46.427,-0.866211,-0.902344,-1.17578,-0.70026,1.83685,0.648113,0.524305,0.612446,0.378555,0.454977,17.8933
4,8073,18:44:46.450,-0.674805,-0.387207,-1.00488,2.23274,-1.09402,0.137285,0.538918,0.618372,0.355821,0.448158,20.8
4,8113,18:44:46.455,2.44482,0.84082,0.710449,4.09301,-1.46757,0.184111,0.563254,0.623239,0.32665,0.433497,24.9955
4,8153,18:44:46.480,-0.621094,5.02344,-1.29102,8.57765,5.69148,-0.135157,0.577459,0.671626,0.30391,0.351508,35.1461
4,8193,18:44:46.515,-1.7793,-3.79688,-3.36719,6.21295,0.587452,-0.766242,0.590948,0.696663,0.260261,0.313016,42.6452
4,8236,18:44:46.518,0.535156,1.47461,-2.4502,4.26222,-3.75352,0.291598,0.617458,0.69377,0.208986,0.306809,47.721
4,8273,18:44:46.558,1.02393,1.85596,-2.33301,3.95147,-0.47358,-0.472516,0.62779,0.701456,0.183,0.28389,51.9563
4,8313,18:44:46.568,-0.325684,1.32764,-2.1582,2.65098,1.46437,-0.112808,0.632635,0.711816,0.171221,0.253317,55.5508
4,8353,18:44:46.580,-0.3125,1.99756,-1.61035,1.87942,-0.979087,-0.318203,0.635791,0.71322,0.154856,0.251793,57.1225
4,8393,18:44:46.595,0.0795898,2.5166,-1.00537,1.69212,-0.406534,-0.34268,0.637742,0.715791,0.143246,0.246398,58.597
4,8435,18:44:46.618,-0.272949,2.11572,-0.620605,1.50162,-0,-0.734315,0.63551,0.721746,0.133312,0.240306,60.0338
4,8473,18:44:46.643,-1.33545,0.721191,-0.509277,1.08019,-0.666205,-0.908848,0.631477,0.727077,0.118562,0.242568,61.2657
4,8513,18:44:46.662,0.186523,1.83154,0.40918,1.53781,-1.61656,-0.900334,0.630207,0.729793,0.0979454,0.246902,62.8344
4,8553,18:44:46.681,0.370117,1.40576,0.432617,1.20045,-2.10184,-1.09402,0.627062,0.73182,0.0762478,0.256383,64.1373
4,8594,18:44:46.692,0.591797,1.09521,0.720215,1.26536,-1.32177,-1.14298,0.622818,0.736025,0.0575562,0.259564,65.7134
4,8633,18:44:46.732,0.300293,0.938965,1.44287,1.56335,-0.881178,-1.00995,0.619794,0.74039,0.0395405,0.25775,67.6014
4,8673,18:44:46.732,1.04785,0.538086,1.99854,2.35832,-0.909912,-1.42713,0.615558,0.747208,0.0144099,0.250759,70.5792
4,8713,18:44:46.759,0.858398,0.759277,1.91406,4.18985,1.15149,-1.95711,0.610765,0.761342,-0.0129739,0.21787,75.6977
4,8753,18:44:46.780,-0.163574,1.43799,0.966309,5.43606,1.21428,-1.88581,0.607479,0.772874,-0.0486395,0.177682,81.9216
4,8794,18:44:46.804,-0.391602,1.4668,0.655762,5.3456,0.459745,-1.37072,0.605696,0.77804,-0.0885919,0.142273,88.0412
4,8833,18:44:46.805,-0.380371,1.86279,-0.166992,4.26648,0.0915234,-0.836481,0.605102,0.778507,-0.119195,0.117792,92.4835
4,8875,18:44:46.831,-0.0600586,2.80518,-1.10889,2.13271,0.7556,-0.187304,0.607433,0.777674,-0.128357,0.100415,94.4712
4,8913,18:44:46.855,-0.279297,2.35791,-1.40283,1.99329,0.804554,0.0191561,0.61075,0.775726,-0.134923,0.0856025,96.032
4,8953,18:44:46.881,-0.273438,1.62939,-1.89355,0.21923,-1.51971,0.896078,0.616255,0.768743,-0.140519,0.0990282,95.4111
4,8993,18:44:46.896,0.334961,0.995117,-2.73975,-2.09972,-1.04188,0.63215,0.618146,0.767037,-0.124868,0.119245,92.5442
4,9033,18:44:46.905,0.204102,0.766602,-2.63867,-3.45235,0.642792,0.925876,0.622183,0.766259,-0.0887181,0.134574,88.2095
4,9076,18:44:46.943,-0.534668,0.40625,-1.92041,-5.43287,1.30048,1.36008,0.626003,0.762482,-0.0313562,0.161437,81.1341
4,9113,18:44:46.945,-0.645508,-0.0561523,-1.59521,-6.58542,0.0617251,1.5112,0.62502,0.755364,0.011304,0.197254,74.6841
4,9153,18:44:46.968,-0.289062,-0.355957,-1.51611,-7.86462,-0.960995,1.95605,0.622768,0.740345,0.062345,0.245914,66.355
4,9193,18:44:46.993,-0.407227,-0.299805,-1.4585,-8.52019,-0.510828,2.24551,0.617051,0.720041,0.120397,0.294327,57.1384
4,9234,18:44:47.005,-0.614258,-0.345215,-0.892578,-9.35135,-1.9603,2.32959,0.605551,0.687516,0.176571,0.360227,46.1699
4,9273,18:44:47.043,0.505371,-0.304199,-1.26025,-9.03314,-0.677911,2.005,0.588338,0.657158,0.237527,0.407282,36.004
4,9313,18:44:47.044,-1.12549,-0.628906,-1.1582,-7.788,0.471452,1.43245,0.563899,0.63401,0.289865,0.44303,27.5542
4,9353,18:44:47.068,0.442871,0.67334,-0.59082,-6.11078,-2.43175,0.996115,0.552696,0.59942,0.320101,0.482746,20.2309
4,9393,18:44:47.080,0.6875,-0.451172,-0.80127,-2.75421,0.867343,0.685361,0.543407,0.592093,0.343411,0.48631,17.6612
4,9433,18:44:47.120,-1.00928,-0.800293,-0.985352,1.03762,0.852444,0.34268,0.547107,0.6007,0.339648,0.474097,19.4147
4,9473,18:44:47.131,-0.17627,0.274414,-0.755859,2.67227,-0.390571,-0.242643,0.56061,0.61176,0.317369,0.459451,23.0921
4,9516,18:44:47.143,2.58594,1.3457,0.140625,4.79966,0.908848,0.876921,0.585871,0.624019,0.29951,0.421831,28.5611
4,9553,18:44:47.173,-1.86426,5.05176,-2.22363,7.84653,8.24136,-0.0564039,0.590027,0.673959,0.296994,0.331542,37.5029
4,9593,18:44:47.184,-1.55273,-3.23828,-3.70801,5.15511,-1.25898,-0.278827,0.607882,0.68729,0.251193,0.308689,43.7028
4,9633,18:44:47.205,0.637207,1.41797,-2.03613,4.58362,-2.58394,0.311818,0.631276,0.68789,0.207895,0.292231,48.9
4,9673,18:44:47.218,0.455566,1.21631,-2.13916,3.4268,1.2047,-0.367158,0.637658,0.699953,0.192554,0.258244,53.1318
4,9716,18:44:47.243,-0.790527,1.01172,-2.24463,2.59032,0.87905,-0.0691746,0.641408,0.709515,0.173652,0.235221,56.7145
4,9753,18:44:47.255,0.70166,1.96436,-1.59326,1.77406,-1.48779,-0.553397,0.644241,0.711135,0.156636,0.234505,58.2745
4,9793,18:44:47.280,-0.306152,2.46924,-0.962891,1.86984,0.168148,-0.522535,0.643865,0.716724,0.146298,0.225045,59.9823
4,9833,18:44:47.305,-0.577148,2.02783,-0.585938,1.54632,-0.127707,-0.736444,0.641434,0.722575,0.135042,0.22027,61.4113
4,9874,18:44:47.318,-0.423828,1.83545,-0.059082,1.24834,-1.03336,-0.905656,0.638274,0.727182,0.119178,0.223435,62.6359
4,9913,18:44:47.343,-0.237793,1.83105,0.330566,1.27388,-1.47289,-0.910977,0.635745,0.73046,0.100963,0.228856,63.8983
4,9953,18:44:47.367,0.473633,1.50684,0.419922,1.20577,-2.19018,-1.06635,0.632731,0.732615,0.078901,0.238777,65.1768
4,9993,18:44:47.380,0.465332,1.15527,0.842285,1.21002,-0.953546,-1.05571,0.628612,0.73734,0.0637266,0.239656,66.5852
4,10033,18:44:47.393,0.188965,0.783691,1.73584,1.72511,-0.957803,-0.923747,0.626301,0.741499,0.0441531,0.237271,68.6171
4,10074,18:44:47.423,1.06006,0.581543,2.01514,2.51476,-1.20896,-1.36221,0.622372,0.747891,0.0153609,0.23108,71.8194
4,10113,18:44:47.431,0.812988,0.933105,1.62207,4.44953,1.22812,-1.92518,0.617507,0.761896,-0.0127395,0.195822,77.1342
4,10155,18:44:47.469,-0.328613,1.30957,0.74707,5.42968,1.61017,-1.67935,0.614393,0.773227,-0.0465225,0.150927,83.4975
4,10193,18:44:47.480,-0.555176,1.26221,0.439453,5.21683,0.305433,-1.09402,0.613238,0.776475,-0.0822195,0.120687,88.8522
4,10233,18:44:47.493,-0.187988,1.74756,-0.194824,4.01213,-0.867343,-0.782205,0.611136,0.776149,-0.116118,0.10453,93.0255
4,10273,18:44:47.519,0.286133,2.56787,-1.11865,1.9752,0.63215,-0.378864,0.611364,0.776636,-0.124316,0.0890122,94.8511
4,10313,18:44:47.548,0.112305,2.37988,-1.4043,2.11142,1.41861,-0.0872665,0.61458,0.775622,-0.128328,0.0673506,96.6962
4,10355,18:44:47.555,-0.55127,1.55957,-1.9873,0.34268,-0.787527,0.688554,0.619741,0.77024,-0.13141,0.0753175,96.2801
4,10393,18:44:47.568,-0.144043,1.10352,-2.44629,-1.4101,-1.51971,0.48103,0.620897,0.768122,-0.124682,0.095881,94.1714
4,10433,18:44:47.599,0.0966797,0.827148,-2.71826,-3.3289,-0.163891,0.903527,0.624668,0.766384,-0.0943189,0.117464,89.8891
4,10473,18:44:47.618,-0.24707,0.441406,-1.97656,-5.0572,0.595966,1.47502,0.630214,0.761704,-0.0457395,0.144343,83.5697
4,10514,18:44:47.630,-0.441406,-0.0405273,-1.41846,-6.46942,-0.257542,1.93263,0.633619,0.751622,-0.000782996,0.184121,76.5673
4,10553,18:44:47.663,0.0200195,0.0107422,-1.48877,-7.75501,0.45336,2.40834,0.636202,0.736753,0.0622788,0.221207,68.0089
